testid,t_x,t_y,p_x,p_y,error
35-32,22.389948,20.283352999999998,18.383807600000004,22.4675266,4.562869187194511
35-33,22.389948,20.283352999999998,20.0656305,20.921708100000004,2.4103835948873913
35-34,22.389948,20.283352999999998,21.917525700000002,24.526533900000004,4.269398901445278
35-35,22.389948,20.283352999999998,19.5932085,21.7040048,3.1368779650639107
36-26,22.57891799999999,17.279329999999995,21.010475799999995,17.917684899999994,1.6933717586799533
36-27,22.578917999999994,17.279329999999998,21.067166599999993,17.579732299999996,1.5413091309815994
36-28,22.578917999999994,17.279329999999998,21.82304229999999,17.579732299999996,0.8133815929167474
36-29,22.57891799999999,17.279329999999995,21.766351499999992,17.917684899999994,1.0333253578985941
36-30,22.578917999999994,17.279329999999998,18.5727767,21.553802999999995,5.858351947714871
36-31,22.57891799999999,17.279329999999995,21.82304229999999,17.27932999999999,0.7558757000000007
36-32,22.57891799999999,17.279329999999995,22.578917999999994,17.279329999999995,3.552713678800501e-15
36-33,22.57891799999999,17.279329999999995,21.709660699999993,18.556039799999997,1.544537525286884
36-34,22.578917999999994,17.279329999999995,22.57891799999999,17.27932999999999,5.0242958677880805e-15
36-35,22.578917999999994,17.279329999999998,14.7556049,24.132254999999997,10.40032734659138
37-26,25.224481000000008,27.480487,26.755129399999998,32.34950490000001,5.103941597916556
37-27,25.224481000000008,27.480487,26.282707000000006,31.855093400000005,4.5007803125676995
37-28,25.224481000000008,27.480487,25.489037500000002,27.705788599999998,0.3474923778369909
37-29,25.224481000000008,27.480487,26.282707,30.615934099999997,3.3092099939372797
37-30,25.224481,27.480487,24.600883900000003,32.612356999999996,5.169619235497752
37-31,25.224481,27.480487,24.9032339,27.436678400000005,0.3242204384248008
37-32,25.224481,27.480487000000004,21.520691000000003,24.6454419,4.664283555181225
37-33,25.224481,27.480487000000004,25.318965400000003,30.903819900000002,3.4246365421845515
37-34,25.224481000000004,27.480487,24.9032339,27.436678400000005,0.3242204384248043
37-35,25.224481000000004,27.480487,24.9032339,27.436678400000005,0.3242204384248043
38-26,27.870046,29.733503000000002,27.870045999999995,29.733502999999995,7.944109290391274e-15
38-27,27.870046,29.733503000000002,27.870045999999995,29.733502999999995,7.944109290391274e-15
38-28,27.870046,29.73350300000001,18.9129204,24.995911299999996,10.132861102871406
38-29,27.870046,29.733502999999995,27.605489499999997,29.8774457,0.30118041532533574
38-30,27.870046,29.733503000000002,27.605489499999997,29.8774457,0.30118041532533235
