testid,t_x,t_y,p_x,p_y,error
25-29,14.453255000000002,27.16756900000001,14.326859582865474,17.60562244495904,9.562781902926183
25-30,14.453255000000004,27.16756900000001,8.53726466216623,25.44013270144764,6.163033169057171
25-31,14.453255,27.16756900000001,16.436735633612315,31.875189177529204,5.108412978586902
25-32,14.453255000000004,27.16756900000001,19.284193617861792,24.743593093503083,5.404963193660616
25-33,14.453255000000004,27.16756900000001,15.41785675495663,17.056701812957417,10.156775660596232
25-34,14.453255,27.16756900000001,15.537908929905578,24.03615729694698,3.3139422749464282
25-35,14.453255,27.16756900000001,11.705611894019036,31.48348008846185,5.116310307375088
26-26,14.831192999999995,24.038379,10.741074925069432,23.547261945483058,4.1194977640619115
26-27,14.831192999999995,24.038379,14.310847324934315,19.584703404187675,4.48396988552486
26-28,14.831192999999995,24.038379,22.621090402177657,16.47076674935628,10.860536667796264
26-29,14.831192999999995,24.038379,16.815879367287085,24.63048535518363,2.0711276909799814
26-30,14.831192999999995,24.038379,20.142142402541033,18.07034631100079,7.988967250734861
26-31,14.831193,24.038379,15.046870316157598,24.585830696955203,0.5884046780949962
26-32,14.831192999999995,24.038379,16.4520289508786,21.167878743406014,3.296495245372983
26-33,14.831192999999994,24.038379000000006,12.866843551660363,17.229287077820352,7.0867765281462365
26-34,14.831192999999994,24.038379000000006,15.539071973019302,19.044161134447272,5.044135677105541
26-35,14.831192999999995,24.038379,13.255801986178712,24.176837466853435,1.5814637502871367
27-26,15.020160999999998,20.283352999999998,12.546065343284994,30.10262671951676,10.126168362088821
27-27,15.020160999999998,20.283352999999998,15.19386179343403,22.08472973394947,1.8097320528890668
27-28,15.020160999999998,20.283352999999998,13.879324366777825,22.694489148477185,2.6674118073884108
27-29,15.020160999999998,20.283352999999998,17.779292782864673,26.34574503989788,6.6607361035122254
27-30,15.020160999999998,20.283352999999998,11.552160038446747,30.85689319799587,11.127748334140598
27-31,15.020160999999998,20.283352999999998,15.379623914180357,22.225841154388267,1.975467999388949
27-32,15.020160999999998,20.283353,12.776849341035453,27.163543809349967,7.236675533165073
27-33,15.020160999999998,20.283352999999998,15.296580862677116,31.360300978467926,11.080396403476147
27-34,15.020160999999998,20.283352999999998,14.821250179346078,26.881241410442648,6.600886076219363
27-35,15.020160999999998,20.283352999999998,18.030991553839733,31.39746490696092,11.514711637917184
28-26,15.020160999999998,17.279329999999995,19.676887542317267,21.77523525070032,6.472886999878563
28-27,15.020160999999998,17.279329999999998,15.161127886743483,28.565647329478395,11.28719763824673
28-28,15.020160999999998,17.279329999999998,17.986248014818866,29.244107736972403,12.326945220719836
28-29,15.020160999999998,17.279329999999998,13.91922323097032,28.5022599750006,11.276800131023121
28-30,15.020160999999998,17.279329999999998,18.059217449439252,19.5089540922543,3.769229058526311
28-31,15.020160999999998,17.279329999999995,18.95953574303452,17.449688301715867,3.9430565957163024
28-32,15.020160999999998,17.279329999999998,13.841969525182881,36.62804026966208,19.38454859548343
28-33,15.020160999999998,17.279329999999998,17.016829393667322,28.07775387433662,10.981468155220101
28-34,15.020160999999998,17.279329999999998,16.355033924012233,31.63036382393939,14.412982256948542
28-35,15.020160999999998,17.279329999999998,17.077362325393675,27.87727103484422,10.79575988391908
29-26,18.799539000000006,16.90383,12.111716810942966,22.385982506939577,8.647598611278601
29-27,18.799539000000006,16.90383,19.42970384195259,26.563575779308547,9.68027872785192
29-28,18.799539000000006,16.90383,21.728494298419676,20.625849652324593,4.736265346497295
29-29,18.799539000000006,16.90383,18.122919078398418,20.270522754412614,3.434011447407032
29-30,18.799539000000006,16.90383,15.827956951150407,26.36063595696574,9.912692811781666
29-31,18.799539000000006,16.90383,20.177744799149206,32.399468724053804,15.556807856729616
29-32,18.799539000000006,16.90383,19.438020181932224,23.182626019682097,6.311175617621277
29-33,18.799539000000006,16.90383,15.76254164618379,26.28967306249839,9.864958333461722
29-34,18.799539000000006,16.90383,15.821995023641342,26.2691590429681,9.82726595825164
29-35,18.799539000000006,16.90383,17.105441304158465,28.740261416702563,11.957051295589523
30-26,18.610570000000003,20.095603,17.200244217907617,25.511979926617936,5.596977561401658
30-27,18.610570000000003,20.095603000000004,23.17512180403923,22.97275930747051,5.395661367188927
30-28,18.610570000000006,20.095603,16.806090037482626,26.987884909200453,7.124584047579098
30-29,18.610570000000003,20.095603000000004,19.268655973616234,22.254023522334585,2.25651419226769
30-30,18.610570000000003,20.095603,16.770682984360512,28.17057079986846,8.281925452407265
30-31,18.610570000000003,20.095603,23.263789804069294,22.65685075825348,5.311538818849122
30-32,18.610570000000003,20.095603000000004,18.510310706137126,22.999038274380986,2.905165798801447
30-33,18.610570000000003,20.095603000000004,19.089072801606754,22.81936863110727,2.765477200113332
30-34,18.610570000000003,20.095603,19.182843466177637,22.196752045194206,2.1776878174365315
30-35,18.610570000000003,20.095603,19.334382439979976,22.042790194059727,2.077364295683343
31-26,18.799539000000006,23.287376000000002,25.757054232300103,22.98052485439472,6.964278557987693
31-27,18.799539000000006,23.287376000000002,19.305459660606342,21.267273295187753,2.0824914532401126
31-28,18.799539000000006,23.287376000000002,17.53556473033138,24.7376946113303,1.9238126282867014
31-29,18.799539000000006,23.287376000000002,14.282448035342505,28.586991415437673,6.9634786087511635
31-30,18.799539000000006,23.287376000000002,19.343756245067095,28.41352790131315,5.154959333027255
31-31,18.799539000000006,23.287376000000002,19.856304127418312,18.36894675380135,5.030675778102746
31-32,18.799539000000006,23.287376000000002,19.942694745684513,21.04919190328433,2.5132196700014986
31-33,18.799539000000006,23.287376000000002,18.199980936254118,27.15653301200411,3.9153347054042884
31-34,18.799539000000006,23.287376000000002,19.75539594016127,21.009108913245072,2.470660520720168
31-35,18.799539000000006,23.287376000000002,16.51890974549122,23.045779950242576,2.2933901647516692
32-26,18.610570000000003,27.042401000000005,13.406377980386456,23.573886103960863,6.25413544473213
32-27,18.610570000000003,27.042401,19.11377391131307,29.068938222220474,2.088077414610349
32-28,18.610570000000003,27.042401000000005,18.396785976356295,28.247936636088962,1.2243446323015832
32-29,18.610570000000003,27.042401000000005,17.755853991524837,29.836806304384076,2.922197881785823
32-30,18.610570000000003,27.042401000000005,14.266759106605138,28.641405950005037,4.62876980500397
32-31,18.610570000000003,27.042401000000005,21.802628470185496,30.017405784956274,4.363472326896969
32-32,18.610570000000003,27.042401,16.03762289771344,24.363619836355912,3.7142866493930162
32-33,18.610570000000003,27.042401,16.166660191345002,24.160077902767373,3.778952446072961
32-34,18.610570000000003,27.042401000000005,16.236605478625652,24.139959031870326,3.749650240636403
32-35,18.610570000000003,27.042401000000005,24.855919996473,29.75071919823294,6.807303727712238
33-26,22.01201,27.042401,20.64488136580241,27.974713343770038,1.6547649406453322
33-27,22.012009999999997,27.042401,21.162017765587187,29.104837941284778,2.23072475562051
33-28,22.01200999999999,27.042401,19.93601556066723,24.34733343018515,3.401932115432093
33-29,22.01201,27.042401,22.121260465038823,20.08400425716354,6.959254334684737
33-30,22.01201,27.042401,19.028339949789487,32.898083548838144,6.572009211899416
33-31,22.012009999999997,27.042401,19.584529027589195,18.533732893041105,8.848169122807045
33-32,22.01201,27.042401,19.150224133974735,29.033384403551963,3.4862348251661603
33-33,22.012009999999997,27.042401,22.472061138273546,23.274578551935498,3.795804664358478
33-34,22.01200999999999,27.042401,22.448427349836248,23.344733628717304,3.7233323907337095
33-35,22.01201,27.042401,19.12253826257122,21.441609058498805,6.302215268727691
34-26,22.01201,23.662879,14.558347137744168,26.950714681376876,8.146591528480286
34-27,22.01201,23.662879,14.642338674522499,23.9984644305016,7.377307979658315
34-28,22.01201,23.662879,13.936966490821566,28.38371080014929,9.353746872800523
34-29,22.01201,23.662879,16.519705736883214,29.51245085376828,8.023895375131014
34-30,22.01201,23.662879,20.22613985064593,24.43925046099478,1.947327613885528
