testid,t_x,t_y,p_x,p_y,error
23-33,2.0018700000000003,31.448560999999994,2.7032416,32.49490939999999,1.2596694389676646
23-34,2.0018700000000003,31.44856099999999,2.0018700000000003,31.448560999999987,3.552713678800501e-15
23-35,2.0018700000000003,31.448560999999994,1.9950163333333333,32.46233099999999,1.0137931670941427
24-26,11.807689999999996,27.730821999999996,12.916307466666666,26.066093533333326,2.0000883868291393
24-27,11.80769,27.730821999999996,15.826428666666667,22.75332573333333,6.397322061272387
24-28,11.80769,27.730821999999996,11.80769,27.730821999999993,3.552713678800501e-15
24-29,11.807689999999996,27.730822,11.80769,27.730821999999993,7.944109290391274e-15
24-30,11.807689999999996,27.730821999999996,14.619827192592593,23.79221596296296,4.839497195468468
24-31,11.80769,27.730821999999996,13.478579800000002,25.211776733333327,3.0228234780184904
24-32,11.807689999999996,27.730821999999996,13.672183066666667,24.843624133333325,3.4368948073708436
24-33,11.80769,27.730822,12.970811933333334,27.13924993333334,1.3049176762774495
24-34,11.80769,27.730821999999996,16.925247525925933,20.508655029629622,8.851502176414462
24-35,11.807689999999996,27.730822,10.858211399999997,28.68308959999999,1.3447390802187995
25-26,14.453254999999999,27.16756900000001,13.899168526470595,28.12472026333334,1.1059612837024813
25-27,14.453255000000004,27.16756900000001,14.42828145980393,27.160930196666676,0.025840886587414305
25-28,14.453255000000002,27.16756900000001,14.757087309803923,24.597706666666674,2.5877609017771035
25-29,14.453255000000002,27.16756900000001,14.454737109803927,27.155297666666677,0.012360512580338066
25-30,14.453255000000004,27.16756900000001,14.31615984313726,26.733900133333343,0.45482278741414517
25-31,14.453255,27.16756900000001,16.383479000000005,28.823153333333334,2.54297545700991
25-32,14.453255000000004,27.16756900000001,14.818817193137258,25.64223026333334,1.5685324282995232
25-33,14.453255000000004,27.16756900000001,14.42828145980393,27.160930196666676,0.025840886587414305
25-34,14.453255,27.16756900000001,13.370055459803925,27.38623139666667,1.1050495407885548
25-35,14.453255,27.16756900000001,13.159780800000002,27.798465866666664,1.439133893157769
26-26,14.831192999999995,24.038379,17.350777799999996,27.180085400000003,4.02723561120926
26-27,14.831192999999995,24.038379,16.947644199999996,24.49732746666667,2.165640638942003
26-28,14.831192999999995,24.038379,17.703519799999995,24.33043726666667,2.887136864980006
26-29,14.831192999999995,24.038379,14.491048466666665,26.63769226666666,2.621474348878101
26-30,14.831192999999995,24.038379,17.363375799999996,23.08293413333333,2.7064413213398013
26-31,14.831193,24.038379,16.9854376,20.237457666666664,4.368955570707674
26-32,14.831192999999995,24.038379,17.70418278947368,23.608638108771927,2.9049522481468686
26-33,14.831192999999994,24.038379000000006,14.831192999999992,24.038379000000003,3.972054645195637e-15
26-34,14.831192999999994,24.038379000000006,20.628337855555554,22.855547788888884,5.91658500744077
26-35,14.831192999999995,24.038379,15.664026666666661,24.4614632,0.9341371187481442
27-26,15.020160999999998,20.283352999999998,18.180666074999998,19.78216104166666,3.199997766905277
27-27,15.020160999999998,20.283352999999998,15.776036666666666,19.857783266666665,0.8674431516751886
27-28,15.020160999999998,20.283352999999998,15.497307475000001,20.641645175,0.5966925852322628
